surprisal	artpres	noun	verb	verbdeentr	denounentr	verbhetentr	hetnounentr	verbeenentr	eennounentr
8.396169732844474	NOART	wij	freq1	0.01460166	0.06331447	0.006023978	0.03302509	0.005307651	0.04535456
5.42217086226045	NOART	freq1	olieconcern	0.02459228	0.01844421	0.01014565	0.007609235	0.008939201	0.006704401
11.851380476453254	NOART	bonus	wil	0.03567796	0.01412528	0.02007738	0.004597246	0.01564678	0.004050576
5.942291164581372	NOART	zich	moeten	0.05673369	0.01518256	0.01350231	0.007348235	0.01579134	0.01889217
13.345234507400116	NOART	Donner	wil	0.03567796	0.02082255	0.02007738	0.005336345	0.01564678	0.01258943
6.722652354219856	NOART	wraak	neemt	0.06940551	0.01060542	0.03881602	0.00437531	0.01484099	0.007433322
8.45968509356797	NOART	bod	trekt	0.05275129	0.01016796	0.01390615	0.004194836	0.009853058	0.003696015
3.907374701007959	NOART	rente	verhoogt	0.09188592	0.01437563	0.00717442	0.005930728	0.006321291	0.00522549
7.887190502769737	NOART	respect	oogst	0.01991974	0.009600284	0.008217976	0.002853464	0.007240756	0.002514151
12.657436458205726	NOART	freq1	krijgt	0.03548321	0.02766631	0.01856295	0.01141385	0.0466247	0.0100566
3.7722352695770107	NOART	zich	laat	0.0448887	0.01518256	0.02506888	0.007348235	0.0152011	0.01889217
7.850071483280133	NOART	benzine	maakt	0.05126277	0.01645024	0.06120107	0.006786617	0.02749426	0.03880923
2.348375593628493	NOART	zich	voegt	0.09354099	0.01518256	0.00708446	0.007348235	0.006242029	0.01889217
3.5311267030665117	NOART	je	ben	0.04141274	0.04036445	0.004328071	0.02510724	0.04480237	0.04618001
8.24346384858175	NOART	goud	wint	0.02459564	0.03125619	0.01992769	0.005387013	0.004401299	0.009798308
6.059466071616503	NOART	freq1	eren	0.02569014	0.01760584	0.01059858	0.007263361	0.009338273	0.006399656
9.779842911394704	NOART	naam	maakt	0.05126277	0.01885072	0.06120107	0.004937043	0.02749426	0.009092369
9.126114071174817	NOART	VS	geeft	0.06526675	0.01226973	0.03657505	0.003712507	0.04163811	0.003384045
12.655193808376302	NOART	freq1	krijgt	0.03548321	0.02766631	0.01856295	0.01141385	0.0466247	0.0100566
6.6840514696359845	NOART	streep	haalt	0.02970544	0.01131804	0.01914732	0.004669304	0.0182656	0.004114065
9.10981929670679	NOART	freq1	toezicht	0.01025562	0.02213305	0.006081826	0.009131081	0.003727878	0.008045285
10.178786533037623	NOART	carrière	brengt	0.0860322	0.01106653	0.05381384	0.004565541	0.02447367	0.004022641
5.981666188350132	NOART	winst	drukken	0.0538488	0.007237441	0.005603164	0.002844347	0.004936878	0.002506118
7.152832272192316	NOART	nadruk	legt	0.06904911	0.01301944	0.05032398	0.005371226	0.007270829	0.00473252
7.720293489653131	NOART	alles	komt	0.04240177	0.0105635	0.04093341	0.004358017	0.01665678	0.01114592
7.342899604194161	NOART	Weekmedia	verkoopt	0.01598498	0.02074973	0.006594671	0.008560393	0.006605657	0.007542454
10.034478381875438	NOART	waar	zitten	0.0356654	0.1628557	0.00364904	0.07653639	0.003215121	0.02799684
9.719676625469866	NOART	freq1	denken	0.008090475	0.009222107	0.002837342	0.003804618	0.002499946	0.003352201
6.901298884099291	NOART	ravage	richt	0.0505891	0.0125756	0.04490865	0.005188116	0.005599367	0.004571184
5.855881353825044	NOART	Berlijn	freq1	0.01161985	0.01351515	0.00479382	0.005575735	0.004223772	0.004912707
10.648344289800141	NOART	freq1	kost	0.05768435	0.02766631	0.03199647	0.01141385	0.037025	0.0100566
11.736950082392518	NOART	Minardi	blijven	0.02764745	0.01249446	0.01027967	0.005154645	0.005643596	0.00454169
11.450118251562822	NOART	xtc	neemt	0.06940551	0.01526417	0.03881602	0.006297299	0.01484099	0.005548471
15.680367576775323	ART	Week	is	0.07368176	0.01844421	0.0629354	0.007609235	0.08628295	0.006704401
13.516324373704006	NOART	integratie	heeft	0.09671682	0.007725008	0.04973064	0.003186985	0.06107888	0.002808013
10.931332460043476	NOART	problemen	heeft	0.09671682	0.01275596	0.04973064	0.003878187	0.06107888	0.004010108
5.283194133498925	NOART	vader	steekt	0.04979813	0.01084714	0.01947193	0.004475035	0.00892997	0.009293988
11.181487026055587	NOART	freq1	zet	0.06094176	0.008137151	0.01915786	0.003357015	0.01026514	0.002957825
4.1929408360075655	NOART	dat	zien	0.02555295	0.1595786	0.01235597	0.07664838	0.007397502	0.02542202
1.0991522767674127	NOART	u	kunt	0.05180706	0.07194407	0.0182259	0.03355992	0.01542666	0.06893996
7.342899604194161	NOART	Weekmedia	verkoopt	0.01598498	0.02074973	0.006594671	0.008560393	0.006605657	0.007542454
8.978009396005039	NOART	Cantat	weigert	0.07111956	0.02459228	0.02050435	0.01014565	0.007969382	0.008939201
7.833156446831478	NOART	raadsel	blijft	0.04805736	0.005533262	0.02625862	0.002282771	0.03500258	0.002011321
7.239856669420333	NOART	Milosevic	verdedigt	0.1229382	0.01693565	0.01598303	0.006376013	0.008170988	0.005617825
5.836976198649215	NOART	freq1	vaccin	0.02305526	0.02278402	0.009511543	0.009399644	0.008380501	0.008281908
8.914250693668647	NOART	cameratoezicht	eist	0.0348436	0.01976166	0.009148165	0.008152752	0.0156191	0.007183287
7.007211803719442	NOART	freq1	lanceert	0.06753174	0.02766631	0.009300174	0.01141385	0.008194271	0.0100566
6.6840514696359845	NOART	streep	haalt	0.02970544	0.01131804	0.01914732	0.004669304	0.0182656	0.004114065
2.252535945110437	NOART	freq1	freq1	0.02766631	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
12.586197033937399	NOART	freq1	blijft	0.04805736	0.02766631	0.02625862	0.01141385	0.03500258	0.0100566
9.489841305302425	NOART	freq1	toont	0.1192649	0.01844421	0.02230129	0.007609235	0.02139346	0.006704401
6.061718363987099	NOART	zich	moet	0.05157093	0.01518256	0.03686694	0.007348235	0.02746667	0.01889217
6.7582271641098055	NOART	auto	freq1	0.2447692	0.0105132	0.01677845	0.008386254	0.006558653	0.00453717
9.038704009124734	NOART	Amstel	bedreigt	0.07090682	0.01127146	0.02081465	0.004650088	0.008697601	0.004097134
3.6700660348335665	NOART	winst	boekt	0.01362973	0.007237441	0.005623003	0.002844347	0.01388596	0.002506118
9.738554587609753	NOART	freq1	raakt	0.04510919	0.008645721	0.02451749	0.003566829	0.00586635	0.003142689
11.395624885854343	NOART	méér	geven	0.03508698	0.02074973	0.01011065	0.008560393	0.01508329	0.007542454
11.612031919060495	NOART	freq1	laten	0.02457367	0.02173782	0.01652087	0.008968025	0.005306203	0.007901614
13.902299013752696	NOART	euthanasie	is	0.07368176	0.01235103	0.0629354	0.005095471	0.08628295	0.004489555
9.58940609744213	NOART	we	worden	0.03471323	0.06076688	0.005704295	0.04567178	0.003164754	0.03456981
8.42219783351569	NOART	freq1	missen	0.03262519	0.01383316	0.006499555	0.005706926	0.008708595	0.005028301
10.240388107643748	NOART	gas	zoekt	0.06316972	0.01321835	0.04573956	0.005453284	0.02970989	0.00719035
10.070643936864633	NOART	Sint	mist	0.0698723	0.01071758	0.0168068	0.004421584	0.03720557	0.0038958
4.8355378691691095	NOART	komst	dwarsboomt	0.02766631	0.009548553	0.01141385	0.003939295	0.0100566	0.003470863
9.285420316142348	NOART	freq1	redden	0.008608273	0.01659979	0.004514151	0.006848311	0.002533344	0.00603396
7.499185875255337	NOART	freq1	bezorgt	0.02621019	0.01844421	0.01081312	0.007609235	0.00952731	0.006704401
5.220815398395397	NOART	wat	doen,	0.02420803	0.07929066	0.009987124	0.03879073	0.008799529	0.03155041
4.959548656202664	NOART	personeel	ontslaat	0.02091982	0.01251939	0.007563398	0.006364351	0.006664015	0.01133676
4.384417067899748	NOART	wapen	verstopt	0.01690719	0.01282251	0.006975135	0.004108989	0.006145703	0.003620378
8.312421081159293	NOART	amok	maakt	0.05126277	0.01580932	0.06120107	0.006522202	0.02749426	0.00574663
2.252498822064995	NOART	Duinrell	freq1	0.02766631	0.01778549	0.01141385	0.007337476	0.0100566	0.006464958
8.935475047378784	NOART	wéér	heet	0.06513283	0.01729145	0.07602965	0.007133657	0.06560924	0.332204
2.2525043217151555	NOART	freq1	freq1	0.02766631	0.01844421	0.01141385	0.007609235	0.0100566	0.006704401
6.0214964720033475	NOART	sleutelbeen	breekt	0.01467439	0.01185699	0.006783004	0.004891652	0.01768471	0.004309973
11.62646261149868	NOART	freq1	laten	0.02457367	0.02766631	0.01652087	0.01141385	0.005306203	0.0100566
6.24675969178667	NOART	(1)	freq1	0.01902059	0.0004853733	0.02126557	0.0002002429	0.006913915	0.0001764314
10.107397879547898	NOART	kind	verkoopt	0.01598498	0.01466375	0.006594671	0.008829541	0.006605657	0.008342324
2.252535945110437	NOART	freq1	freq1	0.02766631	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
13.265243714565106	NOART	Belgen	moet	0.05157093	0.01918201	0.03686694	0.008808118	0.02746667	0.006419107
0.30519930801527406	NOART	zich	ontdoet	0.003952331	0.01518256	0.00163055	0.007348235	0.001436658	0.01889217
5.851479733423047	NOART	dochter	verkoopt	0.01598498	0.01391044	0.006594671	0.005738808	0.006605657	0.005056392
1.2029474990885736	NOART	zich	voelt	0.02377355	0.01518256	0.024558	0.007348235	0.0304984	0.01889217
5.568305760344171	NOART	rechtszaak	overweegt	0.0251309	0.01152763	0.009246669	0.004755772	0.01086481	0.004190251
13.521516690822086	NOART	freq1	wil	0.03567796	0.01090691	0.02007738	0.004499694	0.01564678	0.006029023
8.285988037346339	NOART	Thaise	verkoopt	0.01598498	0.01729145	0.006594671	0.007133657	0.006605657	0.006285376
8.110317958127743	NOART	freq1	snijdt	0.01848881	0.02766631	0.009802187	0.01141385	0.005375082	0.0100566
11.581031984584367	NOART	Zwolle	geeft	0.06526675	0.01686971	0.03657505	0.006959666	0.04163811	0.006132075
8.498462019667134	NOART	M-Oosten	verlaat	0.03964478	0.01106653	0.02574471	0.004565541	0.008601041	0.004022641
13.61328517431455	NOART	instellingen	heeft	0.09671682	0.01433343	0.04973064	0.005204716	0.06107888	0.03030337
10.81375303008469	NOART	moed	ging	0.07799989	0.01513817	0.1229477	0.006245316	0.02241873	0.005502669
2.2524926349836236	NOART	AOT	freq1	0.02766631	0.01729145	0.01141385	0.007133657	0.0100566	0.006285376
9.974976350728232	NOART	Aznar	volgt	0.1134976	0.02098824	0.006741678	0.008658788	0.04831344	0.007629149
6.299418522950426	NOART	einde	maakt	0.05126277	0.01417702	0.06120107	0.003189599	0.02749426	0.002871401
8.677507236302674	NOART	computer	verslaat	0.04867052	0.01487064	0.009577143	0.006134947	0.008438301	0.02058913
5.711274895120784	NOART	freq1	beoordeelt	0.1305479	0.01684036	0.2096371	0.006947561	0.007313893	0.006121409
5.564555229273603	NOART	bedrijf	freq1	0.02213305	0.0125206	0.009131081	0.01054802	0.008045285	0.01502374
8.97064424469553	NOART	die	moet	0.05157093	0.07618947	0.03686694	0.03458295	0.02746667	0.02894457
4.85567582409636	NOART	wij	niet,	0.0210264	0.06331447	0.008674531	0.03302509	0.00764302	0.04535456
7.257788684826143	NOART	ik	was	0.08480491	0.03950345	0.0730461	0.03619421	0.06658524	0.04063049
12.075906454780297	NOART	freq1	komen	0.03530831	0.02766631	0.002642678	0.01141385	0.002565145	0.0100566
4.500282527098679	NOART	coach	ontslaat	0.02091982	0.018459	0.007563398	0.0071092	0.006664015	0.006263826
13.10983922391279	NOART	Engeland	kan	0.05814253	0.01847894	0.05207544	0.006116035	0.03634285	0.00552314
16.081663358231285	NOART	freq1	is	0.07368176	0.009222107	0.0629354	0.003804618	0.08628295	0.003352201
3.249830528599521	NOART	kind	freq1	0.02766631	0.01466375	0.01141385	0.008829541	0.0100566	0.008342324
11.487490019606321	NOART	freq1	doet	0.03176604	0.02766631	0.07378192	0.01141385	0.01343439	0.0100566
4.572976085556273	NOART	Brits	freq1	0.02213305	0.01979572	0.05207041	0.008166809	0.008045285	0.007195673
11.766053526580508	NOART	professor	laat	0.0448887	0.02340996	0.02506888	0.009657876	0.0152011	0.008509433
3.251178825138545	NOART	me	freq1	0.02766631	0.03276876	0.01141385	0.007033362	0.0100566	0.03609292
16.026645226817774	NOART	freq1	is	0.07368176	0.02371398	0.0629354	0.009783301	0.08628295	0.008619944
9.988559322020132	NOART	freq1	levert	0.04791583	0.005030239	0.01346316	0.002075246	0.0359017	0.001828473
0.14480583752058082	NOART	me	verveel	0.001976165	0.03276876	0.0008152748	0.007033362	0.0007183283	0.03609292
11.679689974961907	NOART	xtc-handel	geeft	0.06526675	0.02371398	0.03657505	0.009783301	0.04163811	0.008619944
9.76270844931853	NOART	rechten	ontdekt	0.01052512	0.01059561	0.005020269	0.004371262	0.00340627	0.003851467
10.789293505284675	NOART	optimisme	vol	0.01839516	0.01323171	0.007588998	0.005458798	0.00668657	0.004809678
5.834883883032086	NOART	ambassade	bestoken	0.01844421	0.01145777	0.007609235	0.006895599	0.006704401	0.004164857
11.405534588767868	NOART	freq1	vindt	0.07734602	0.02371398	0.05963951	0.009783301	0.01533056	0.008619944
8.228113529253013	NOART	Thais	vecht	0.01317444	0.02603888	0.008843051	0.01074245	0.004788859	0.009465038
15.243999442987452	NOART	dingen	is	0.07368176	0.01416252	0.0629354	0.005842808	0.08628295	0.005148024
2.25253319522246	NOART	freq1	freq1	0.02766631	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
6.208398275841836	NOART	hij	freq1	0.1498054	0.07774939	0.1383331	0.04168176	0.007098779	0.04233368
7.5870482288107715	NOART	Parijs	verwerpt	0.05324428	0.01091066	0.01498004	0.004501238	0.008584907	0.004973957
13.471789598097521	NOART	Syrië	moet	0.05157093	0.01149769	0.03686694	0.004743421	0.02746667	0.004179369
6.995737955714339	NOART	herstel	ziet	0.04810564	0.01123637	0.03710718	0.004166963	0.01313987	0.003671459
7.380460434090368	NOART	fabrikanten	dwingt	0.02371398	0.02582189	0.0159175	0.02496606	0.008619944	0.009386165
13.760890557395943	ART	sport	is	0.07368176	0.01376937	0.0629354	0.004828939	0.08628295	0.006319112
5.573541059536243	NOART	Italiaan	tempert	0.04913603	0.02745902	0.01141385	0.008560393	0.0100566	0.007542454
8.280726389185702	NOART	Shell	freq1	0.01079834	0.0196559	0.003112868	0.006096558	0.002742709	0.006233844
9.019878485267231	NOART	freq1	spreekt	0.03580132	0.01383316	0.01753158	0.005706926	0.005628006	0.005028301
15.910028434765355	NOART	freq1	is	0.07368176	0.02420802	0.0629354	0.009987118	0.08628295	0.0222181
5.568305760344171	NOART	rechtszaak	overweegt	0.0251309	0.01152763	0.009246669	0.004755772	0.01086481	0.004190251
3.493864604973278	NOART	noodklok	luidt	0.1524786	0.007545358	0.1787692	0.00311287	0.004357861	0.002742711
4.837381992664917	NOART	freq1	belaagt	0.02766631	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
10.154602479768647	NOART	WK	wil	0.03567796	0.008361072	0.02007738	0.003449396	0.01564678	0.003039218
10.560004261768377	NOART	freq1	|	0.02461167	0.02766631	0.01015365	0.01141385	0.009623544	0.0100566
13.757274216500116	NOART	Californië	wil	0.03567796	0.01263027	0.02007738	0.005210671	0.01564678	0.004591059
10.413755902904231	NOART	toegang	koopt	0.02261908	0.007207193	0.0116944	0.002973357	0.01078209	0.002619787
2.242558859293453	NOART	zich	freq1	0.02766631	0.01518256	0.01141385	0.007348235	0.0100566	0.01889217
3.5890474699050467	NOART	zich	keren	0.02831705	0.01518256	0.008146144	0.007348235	0.01983833	0.01889217
10.949709353156573	NOART	vergoeding	wil	0.03567796	0.01097869	0.02007738	0.004529308	0.01564678	0.003990716
11.297794454487757	NOART	Fransen	houdt	0.05242241	0.02938387	0.07453238	0.01381351	0.01366444	0.007364429
3.781055102593159	NOART	zich	storten	0.01196381	0.01518256	0.01073834	0.007348235	0.004348801	0.01889217
2.215132227396143	NOART	Privé	dagvaardt	0.02074973	0.01936642	0.008560393	0.007989695	0.007542454	0.007039624
12.497325667770212	NOART	Mabel	moeten	0.05673369	0.006026327	0.01350231	0.002486186	0.01579134	0.002190548
7.997817434559212	NOART	arrestatie	belooft	0.02805582	0.01990279	0.03242866	0.006848311	0.03124733	0.00603396
5.360675210829155	NOART	aangifte	doet	0.03176604	0.01248358	0.07378192	0.005150153	0.01343439	0.007155995
9.624058075151428	NOART	werk	was	0.08480491	0.0083538	0.0730461	0.003627087	0.06658524	0.0060977
7.577388072476513	NOART	verkoop	stopt	0.01265412	0.01281191	0.003649571	0.005285611	0.003215591	0.01280941
11.153224286605711	NOART	actie	houdt	0.05242241	0.006773757	0.07453238	0.002794541	0.01366444	0.003095566
8.129495339570266	ART	beetje	leert	0.07525026	0.03204919	0.02918583	0.01985985	0.01145595	0.03925012
9.497794327944936	NOART	alles	blijft	0.04805736	0.0105635	0.02625862	0.004358017	0.03500258	0.01114592
2.252530445339725	NOART	freq1	freq1	0.02766631	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
10.437700714159918	NOART	burgemeester	wordt	0.05810907	0.0106813	0.04107589	0.004406613	0.03338612	0.003882612
13.392461882333416	NOART	ton	wil	0.03567796	0.01422839	0.02007738	0.005869981	0.01564678	0.005171967
1.303496524677342	NOART	zich	richt	0.0505891	0.01518256	0.04490865	0.007348235	0.005599367	0.01889217
8.992479396267264	NOART	freq1	verdient	0.01628951	0.02371398	0.0274184	0.009783301	0.1013856	0.008619944
5.563169877450734	NOART	vrouw	freq1	0.01936642	0.01551754	0.007989695	0.0046103	0.007039624	0.01428697
13.21064716441936	NOART	freq1	gaat	0.03921154	0.02766631	0.06615702	0.01141385	0.00923496	0.0100566
12.338282781122441	NOART	ons	Irak	0.006369642	0.0286792	0.004432737	0.009312901	0.006435822	0.01814734
5.999139717807073	NOART	we	gaan	0.03986622	0.06076688	0.006406947	0.04567178	0.005134133	0.03456981
6.1559346279015985	NOART	Damrak	duwt	0.02397747	0.01550594	0.009892005	0.005378943	0.008715721	0.004739319
3.4927119177552326	NOART	prijs	geheimen	0.01198874	0.008948	0.004946003	0.004077227	0.004357861	0.003013907
9.532099437632938	NOART	malaise	voelt	0.02377355	0.01335615	0.024558	0.005510136	0.0304984	0.004854911
15.606196547144819	NOART	freq1	zijn	0.04359132	0.02766631	0.009165201	0.01141385	0.008552853	0.0100566
9.11921073762762	NOART	wij	gingen	0.1253252	0.06331447	0.01697325	0.03302509	0.006182338	0.04535456
9.600072713196877	NOART	Schiphol	breekt	0.01467439	0.01135413	0.006783004	0.004392831	0.01768471	0.003870469
6.639853939506452	NOART	zich	kan	0.05814253	0.01518256	0.05207544	0.007348235	0.03634285	0.01889217
16.095751589853013	NOART	freq1	is	0.07368176	0.02766631	0.0629354	0.01141385	0.08628295	0.0100566
13.971069138104586	NOART	freq1	wil	0.03567796	0.02766631	0.02007738	0.01141385	0.01564678	0.0100566
9.822447033550944	NOART	slag	wint	0.02459564	0.007181466	0.01992769	0.002962745	0.004401299	0.002610437
1.4700959166616467	NOART	Elsevier	Reed	0.01383316	0.01808951	0.005706926	0.007462904	0.005028301	0.006575471
1.7367477636608213	NOART	zich	breidt	0.02343063	0.01518256	0.01869894	0.007348235	0.002927872	0.01889217
10.809533951424466	NOART	freq1	loopt	0.02691331	0.0181262	0.03905809	0.007478042	0.02016527	0.006588809
5.046038531078365	NOART	we	hebben	0.06223876	0.06076688	0.02416868	0.04567178	0.04176486	0.03456981
8.227555587005021	NOART	mezelf	vind	0.04086288	0.03060342	0.2121123	0.009218883	0.002075172	0.01638023
9.992519370992662	NOART	freq1	levert	0.04791583	0.02766631	0.01346316	0.01141385	0.0359017	0.0100566
9.35590169783959	NOART	raadslid	schiet	0.01764229	0.01690719	0.007278401	0.006975135	0.006412908	0.006145703
7.800388754180192	NOART	Dutch	wint	0.02459564	0.01271155	0.01992769	0.005244204	0.004401299	0.004620602
2.2492809993488145	NOART	we	freq1	0.02766631	0.06076688	0.01141385	0.04567178	0.0100566	0.03456981
6.898555341731301	NOART	zichzelf	steekt	0.04979813	0.01627091	0.01947193	0.009139742	0.00892997	0.01534695
4.746310990757496	NOART	bod	wijst	0.04659776	0.01016796	0.0251646	0.004194836	0.006348581	0.003696015
8.725957958844171	NOART	wat	raken	0.01422839	0.07929066	0.007914712	0.03879073	0.005171967	0.03155041
13.637042287888525	NOART	freq1	moet	0.05157093	0.01037487	0.03686694	0.004280195	0.02746667	0.003771226
9.489841305302425	NOART	freq1	toont	0.1192649	0.01844421	0.02230129	0.007609235	0.02139346	0.006704401
10.416848598471747	NOART	freq1	helpt	0.05303933	0.02766631	0.01491499	0.01141385	0.007090405	0.0100566
7.451287540626545	NOART	toeristen	weert	0.0254231	0.01185699	0.01048841	0.004891652	0.009241203	0.004309973
11.818967990137054	NOART	freq1	laat	0.0448887	0.1018557	0.02506888	0.01070049	0.0152011	0.009428068
1.7367477636608213	NOART	zich	breidt	0.02343063	0.01518256	0.01869894	0.007348235	0.002927872	0.01889217
7.339886815160942	NOART	freq1	bedankt	0.01464687	0.01383316	0.006042629	0.005706926	0.005324084	0.005028301
5.250453718860713	NOART	Sluiter	verliest,	0.02766631	0.01414056	0.01141385	0.005833747	0.0100566	0.005140041
8.44879237038505	NOART	wat	bepaalt	0.08665547	0.07929066	0.0772364	0.03879073	0.005828257	0.03155041
7.035610890909413	NOART	Europa	freq1	0.2753602	0.01511774	0.07813597	0.008739711	0.07004416	0.009240767
3.5134573706670884	NOART	rechten	schendt	0.03314164	0.01059561	0.00901094	0.004371262	0.007939426	0.003851467
10.767617807733721	NOART	EK-kwalificatie	mogen	0.04722881	0.01185699	0.006338579	0.004891652	0.008379208	0.004309973
5.711746626956406	NOART	freq1	bestormen	0.02263607	0.01729145	0.009338607	0.007133657	0.008228129	0.006285376
7.205926240270147	NOART	freq1	dringt	0.05614059	0.02536078	0.04617937	0.0104627	0.006163723	0.009218554
5.137252216621472	NOART	aandelen	verkoopt	0.01598498	0.01585284	0.006594671	0.005802041	0.006605657	0.005112105
9.273847293346407	NOART	keuze	bepalen	0.04872737	0.01032616	0.01300688	0.0042601	0.003352201	0.003753521
9.655579132157207	NOART	alles	is	0.07368176	0.0105635	0.0629354	0.004358017	0.08628295	0.01114592
9.908282717566415	NOART	Fransen	levert	0.04791583	0.02938387	0.01346316	0.01381351	0.0359017	0.007364429
10.112560196732263	NOART	Powell	vraagt	0.0418649	0.02160533	0.01157871	0.01085373	0.01503073	0.006652829
6.745291184439494	NOART	oorlog	freq1	0.02044902	0.01199762	0.008436327	0.003352321	0.007433142	0.006825539
5.951786138621087	NOART	koploper	freq1	0.02128178	0.0157025	0.00877989	0.01228075	0.007735851	0.005707803
11.339680499637705	ART	gevoel	geven	0.03508698	0.006742211	0.01011065	0.002781528	0.01508329	0.02106168
12.346135015413696	NOART	feest	is	0.07368176	0.01148561	0.0629354	0.003878494	0.08628295	0.003417294
8.8669901545464	NOART	freq1	verbiedt	0.02590479	0.02766631	0.01197407	0.01141385	0.008619944	0.0100566
5.261904514152109	NOART	claim	wijst	0.04659776	0.01910293	0.0251646	0.007880993	0.006348581	0.006943844
9.935010343282714	ART	probleem	heeft	0.09671682	0.007461868	0.04973064	0.003969282	0.06107888	0.002712362
10.528335789809192	NOART	freq1	blijft	0.04805736	0.01247696	0.02625862	0.005147422	0.03500258	0.004535329
4.778630193490293	NOART	zich	onthoudt	0.02766631	0.01518256	0.04719663	0.007348235	0.0100566	0.01889217
10.490276619092409	NOART	freq1	koopt	0.02261908	0.02766631	0.0116944	0.01141385	0.01078209	0.0100566
12.679048832778891	NOART	Spelen	gaat	0.03921154	0.006635832	0.06615702	0.003529881	0.00923496	0.006894377
1.2029474990885736	NOART	zich	voelt	0.02377355	0.01518256	0.024558	0.007348235	0.0304984	0.01889217
13.955788224755182	NOART	freq1	wil	0.03567796	0.01383316	0.02007738	0.005706926	0.01564678	0.005028301
7.36377763396811	NOART	zich	sparen	0.0131415	0.01518256	0.010789	0.007348235	0.004776886	0.01889217
10.28052405575037	NOART	sponsors	zoekt	0.06316972	0.01456122	0.04573956	0.006007291	0.02970989	0.01659277
6.23200045367133	NOART	huis	vernielen	0.02420802	0.008425131	0.009987118	0.003475824	0.008799524	0.003504274
9.388921648013017	NOART	freq1	veroorzaakt	0.01388421	0.02213305	0.006622468	0.009131081	0.04147706	0.008045285
2.226789524916351	NOART	dat	freq1	0.02766631	0.1595786	0.01141385	0.07664838	0.0100566	0.02542202
11.396850935187404	NOART	België	kan	0.05814253	0.009974927	0.05207544	0.004115199	0.03634285	0.00362585
1.1094754836583594	NOART	zich	meldt	0.04195483	0.01518256	0.04535195	0.007348235	0.003905477	0.01889217
11.725007390015108	NOART	Bernhard	willen	0.05614899	0.02244171	0.01503395	0.00497527	0.02184012	0.004383648
4.9272664532724555	NOART	ontslag	neemt	0.06940551	0.01729657	0.03881602	0.004061371	0.01484099	0.003578423
4.574454415412812	NOART	freq1	beëindigen	0.02766631	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
8.767588130185363	NOART	VS	zet	0.06094176	0.01226973	0.01915786	0.003712507	0.01026514	0.003384045
2.4510623415770714	NOART	ik	voel	0.008924618	0.03950345	0.0106076	0.03619421	0.003244065	0.04063049
8.439650352813064	NOART	onderzoek	leidt	0.03196392	0.008681425	0.0171303	0.003474975	0.007135263	0.003320121
4.799714421459123	NOART	trend	freq1	0.01729145	0.01464687	0.007133657	0.006042629	0.006285376	0.005324084
7.526658264453221	NOART	WAO	regelt	0.1265134	0.01335615	0.01311427	0.005510136	0.1147736	0.006705745
9.376108991697526	NOART	freq1	veroorzaakt	0.01388421	0.01055688	0.006622468	0.004355285	0.04147706	0.003837387
16.095751589853013	NOART	freq1	is	0.07368176	0.02766631	0.0629354	0.01141385	0.08628295	0.0100566
5.832518337241588	NOART	zorg	freq1	0.01152763	0.01033795	0.004755772	0.004264963	0.004190251	0.008080572
4.814237560782312	NOART	deel	koopt	0.02261908	0.01031115	0.0116944	0.004661782	0.01078209	0.002657232
0.8491689663113366	NOART	zich	wapent	0.009222107	0.01518256	0.003804618	0.007348235	0.003352201	0.01889217
13.58357380918478	NOART	Iraaks	moet	0.05157093	0.01563748	0.03686694	0.006451308	0.02746667	0.005684167
2.251340238338782	NOART	Tweede	freq1	0.02766631	0.00573326	0.01141385	0.002365281	0.0100566	0.002084019
8.430097079336917	NOART	zich	spreekt	0.03580132	0.01518256	0.01753158	0.007348235	0.005628006	0.01889217
7.462233026628563	NOART	hoofddoekje	dragen	0.03152419	0.01383316	0.004280195	0.005706926	0.01176265	0.005028301
6.984948450453043	NOART	gevaar	lopen	0.04001576	0.006888804	0.02429545	0.002842004	0.00490254	0.002504054
11.938750297564907	NOART	stelen	maakt	0.05126277	0.02151824	0.06120107	0.01682918	0.02749426	0.0078218
13.972055961873385	NOART	toeval	is	0.07368176	0.01546058	0.0629354	0.006378327	0.08628295	0.01193449
13.905986685301182	NOART	freq1	wil	0.03567796	0.02766631	0.02007738	0.01141385	0.01564678	0.0100566
5.837444686472046	NOART	freq1	vloeren	0.01844421	0.02766631	0.007609235	0.01141385	0.006704401	0.0100566
11.157004518863005	NOART	Nigeria	zullen	0.1135154	0.01525525	0.02567982	0.006293621	0.01529023	0.005545231
12.392104187436148	NOART	concurrentie	blijft	0.04805736	0.01163536	0.02625862	0.006806721	0.03500258	0.006235925
5.056127330305613	NOART	Tour	freq1	0.02766631	0.2200538	0.01141385	0.003804618	0.0100566	0.003352201
9.339790057265708	NOART	freq1	onderzoeken	0.01439465	0.02766631	0.0052873	0.01141385	0.004658573	0.0100566
6.500415748741044	NOART	freq1	mijdt	0.02621019	0.02766631	0.02211297	0.01141385	0.00952731	0.0100566
5.056798494400407	NOART	moeder	freq1	0.01580932	0.01794733	0.006522202	0.006147974	0.00574663	0.009914845
